"Region","RegionCode","Country","CountryCode","timePeriod","cvG","cvR","cvL","ratioStabilityG","ratioStabilityR","benefitStabilityG","benefitStabilityR","yieldG","yieldR","yieldL","ratioYieldG","ratioYieldR","benefitYieldG","benefitYieldR","asynchrony","diversity","instabilityTemp","instabilityPrec"
"Noord-Holland","NL32","Netherlands","NL",2009,0.103615171842251,0.118865041104309,0.113176272209946,0.915520274868577,1.05026467812802,"loser","winner",26668053.2458765,77561158.0965878,52837933.806325,1.98131949562141,0.681242197808925,"winner","loser",0.359955900266897,4.24181744175021,-12.4409699987814,-9.98081451259857
"Zuid-Holland","NL33","Netherlands","NL",1977,0.0852582205286038,0.263827394691651,0.145807119693961,0.584732904041689,1.80942738081245,"loser","winner",30549150.9735981,53056063.4039599,30984475.6839977,1.01424997738156,0.583994998801308,"winner","loser",0.69420282807038,3.93858106913796,-19.7823267769327,-9.44687827982922
"Zuid-Holland","NL33","Netherlands","NL",2009,0.103615171842251,0.118865041104309,0.113996878966595,0.908929900375725,1.04270434578424,"loser","winner",26668053.2458765,77561158.0965878,51087939.5899553,1.91569812460363,0.658679432382056,"winner","loser",0.374043373943536,3.81198768244964,-13.2094984293745,-13.6201190097474
"Zuid-Holland","NL33","Netherlands","NL",1985,0.106376938382237,0.128974404855177,0.114739273736873,0.927118805250478,1.12406502721072,"loser","winner",27804748.4265777,34176851.8893095,32399863.6290303,1.16526368561063,0.948006087101454,"winner","loser",0.782155541186556,3.71135649459251,-12.0675877198592,-8.25275611964111
"Zuid-Holland","NL33","Netherlands","NL",1993,0.167135860520517,0.310577623627302,0.157422258925234,1.06170411771246,1.97289522935132,"winner","winner",24810101.620488,31850511.6669524,32215760.1623385,1.29849368032152,1.01146758643017,"winner","winner",0.729846356357688,3.48476863231823,-13.3314615816251,-5.13116077063448
"Zuid-Holland","NL33","Netherlands","NL",2001,0.0897205526496181,0.460546016607643,0.235807485218516,0.380482208045587,1.95305936188102,"loser","winner",22517775.2579819,56477189.5538843,40983285.910436,1.82004152012791,0.725660859440151,"winner","loser",0.324404391413187,3.90990375913908,-34.9648626368383,-7.52683833376155
"Zeeland","NL34","Netherlands","NL",2001,0.0897205526496181,0.460546016607643,0.12843641345363,0.69856009084223,3.58579007482107,"loser","winner",22517775.2579819,56477189.5538843,35632749.9074394,1.5824276376863,0.630922859103011,"winner","loser",0.694981734587013,3.88974690378908,-44.7132373983161,-6.55168549296639
"Zeeland","NL34","Netherlands","NL",2009,0.103615171842251,0.118865041104309,0.0699626989430234,1.48100592755338,1.69897735364827,"winner","winner",26668053.2458765,77561158.0965878,43330416.5411325,1.62480613570218,0.558661288775145,"winner","loser",0.559223319757552,3.77817343194671,-13.796780073331,-14.0791158878009
"Zeeland","NL34","Netherlands","NL",1977,0.0852582205286038,0.263827394691651,0.150940197568771,0.564847680749582,1.74789352963081,"loser","winner",30549150.9735981,53056063.4039599,30262688.771641,0.990622907909791,0.570390768369413,"loser","loser",0.725745448807134,3.99748936687586,-25.7347023508239,-8.75369866513044
"Zeeland","NL34","Netherlands","NL",1985,0.106376938382237,0.128974404855177,0.13326416772357,0.798241119119846,0.96781008022133,"loser","loser",27804748.4265777,34176851.8893095,31688719.1314572,1.13968731690329,0.927198304691408,"winner","loser",0.739182515738484,3.82574665404781,-11.6595589636007,-7.55773078045637
"Zeeland","NL34","Netherlands","NL",1993,0.167135860520517,0.310577623627302,0.115222449879561,1.45054944323107,2.69546103169947,"winner","winner",24810101.620488,31850511.6669524,31709158.5138813,1.27807451170196,0.995561981717933,"winner","loser",0.844777184776871,3.56863557293416,-14.223698421435,-5.97824827840213
"Noord-Brabant","NL41","Netherlands","NL",2001,0.0897205526496181,0.460546016607643,0.597328560103751,0.150203018308775,0.771009537075625,"loser","loser",22517775.2579819,56477189.5538843,75560489.2023349,3.35559300759745,1.33789393203151,"winner","winner",0.0568246020282333,3.44488331861194,-35.0671641176037,-8.18433275586865
"Noord-Brabant","NL41","Netherlands","NL",1977,0.0852582205286038,0.263827394691651,0.19447829416295,0.438394530842436,1.35659044021948,"loser","winner",30549150.9735981,53056063.4039599,97800850.9404781,3.20142615501825,1.8433491794489,"winner","winner",0.293572305964201,3.54466326243339,-17.6542604671017,-9.01052794657951
"Noord-Brabant","NL41","Netherlands","NL",1985,0.106376938382237,0.128974404855177,0.290461849747955,0.366233770371375,0.444032167966613,"loser","loser",27804748.4265777,34176851.8893095,39268080.7546274,1.41227966360927,1.14896716882547,"winner","winner",0.333774994717555,2.89073153759306,-11.900029719321,-7.89910737841886
"Noord-Brabant","NL41","Netherlands","NL",1993,0.167135860520517,0.310577623627302,0.596532772636963,0.280178840437712,0.520637989853264,"loser","loser",24810101.620488,31850511.6669524,34692775.1168215,1.39833264883415,1.08923760721929,"winner","winner",0.34407818640975,3.20648037436385,-13.8143734962462,-5.59510878551343
"Noord-Brabant","NL41","Netherlands","NL",2009,0.103615171842251,0.118865041104309,0.151434835515535,0.684222830826933,0.784925348910981,"loser","loser",26668053.2458765,77561158.0965878,107401454.480027,4.02734513426223,1.38473247583898,"winner","winner",0.0807814001941355,3.22145232219325,-13.378415446453,-16.717043563666
"Limburg (NL)","NL42","Netherlands","NL",1993,0.167135860520517,0.310577623627302,0.280889964462547,0.595022541443636,1.10569141984677,"loser","winner",24810101.620488,31850511.6669524,33781730.2585814,1.36161192627622,1.06063383256831,"winner","winner",0.610663975805407,3.71509740482219,-14.3380582029281,-6.48363625673973
"Limburg (NL)","NL42","Netherlands","NL",1977,0.0852582205286038,0.263827394691651,0.177743941601736,0.479668785109077,1.48431160192677,"loser","winner",30549150.9735981,53056063.4039599,70272454.367048,2.30030793418058,1.32449431523039,"winner","winner",0.494791955608082,4.49430735885579,-18.3630830832334,-7.74105407787789
"Limburg (NL)","NL42","Netherlands","NL",1985,0.106376938382237,0.128974404855177,0.226578589106933,0.469492456465217,0.569225915668084,"loser","loser",27804748.4265777,34176851.8893095,38070521.0212199,1.36920933205889,1.11392708563448,"winner","winner",0.503276337231458,3.89051801442115,-11.1378230633029,-8.06576640914668
"Limburg (NL)","NL42","Netherlands","NL",2009,0.103615171842251,0.118865041104309,0.167183033534707,0.619770856237875,0.710987464404589,"loser","loser",26668053.2458765,77561158.0965878,84227755.0348487,3.15837658858253,1.08595277716146,"winner","winner",0.192262090765686,4.39170441870221,-13.3120159559818,-18.2178139681896
"Limburg (NL)","NL42","Netherlands","NL",2001,0.0897205526496181,0.460546016607643,0.443834273867859,0.202148770232941,1.03765311451535,"loser","winner",22517775.2579819,56477189.5538843,57230936.3432754,2.54158928613468,1.0133460392655,"winner","winner",0.130905985434369,4.39818020950882,-34.0930927238668,-8.81805240022391
"Lódzkie","PL11","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.165266475943995,0.542884164118212,0.724026025448486,"loser","loser",22517775.2579819,20460216.964183,21907939.1132566,0.972917566778313,1.0707579079737,"loser","winner",0.270072302637733,4.42428416053703,-22.0667517033211,-5.07058756743289
"Lódzkie","PL11","Poland","PL",2009,0.103615171842251,0.327622607449208,0.4782970277274,0.216633526523407,0.684977301669398,"loser","loser",26668053.2458765,22357889.6431862,24168155.0439791,0.906258691669443,1.08096763288858,"loser","winner",0.16050910158222,3.72846308014414,-17.7812278334172,-4.595200438603
"Lódzkie","PL11","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0945611261761817,1.76749016513528,0.514148357387521,"winner","loser",24810101.620488,15569175.7479578,14226549.5593377,0.573417625488058,0.913763823444781,"loser","loser",0.610249821506864,3.44017646634158,-11.4406183026586,-10.7391488956392
"Mazowieckie","PL12","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0709271714382869,2.35644333661241,0.685469992815101,"winner","loser",24810101.620488,15569175.7479578,13382536.1712051,0.539398684290511,0.859553285790387,"loser","loser",0.739349817630273,3.6196197389698,-11.2951532881744,-11.4427969250943
"Mazowieckie","PL12","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.204460949401948,0.438815103383078,0.585232681681307,"loser","loser",22517775.2579819,20460216.964183,26856290.0766571,1.19267066879253,1.31261022909341,"winner","winner",0.248441449558877,4.72687498192096,-20.6308357873867,-7.0660012528392
"Mazowieckie","PL12","Poland","PL",2009,0.103615171842251,0.327622607449208,0.555494917180627,0.186527668638521,0.589785067903109,"loser","loser",26668053.2458765,22357889.6431862,29764798.8783105,1.1161219232571,1.33128838872239,"winner","winner",0.0797642649078437,3.85915544753249,-15.5441846385568,-5.27075388414554
"Malopolskie","PL21","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0655353191099453,2.55031733713117,0.741866345605691,"winner","loser",24810101.620488,15569175.7479578,12664949.7238151,0.510475527974318,0.813463084291818,"loser","loser",0.50483419752773,3.21447203770705,-10.6427332351947,-8.77212703267158
"Malopolskie","PL21","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.112880327908654,0.794828951260863,1.06003616338214,"loser","winner",22517775.2579819,20460216.964183,13573159.5775339,0.602775337351439,0.663392749025813,"loser","loser",0.290698319289719,3.28380663593241,-17.7392041255761,-7.24587392226648
"Malopolskie","PL21","Poland","PL",2009,0.103615171842251,0.327622607449208,0.256707351607602,0.40363149396919,1.27624941552124,"loser","winner",26668053.2458765,22357889.6431862,14224907.6420288,0.533406301197792,0.636236597865305,"loser","loser",0.18704695745405,2.78820958119121,-14.7755233147736,-4.40918207283644
"Slaskie","PL22","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.130818513281788,0.685839873874401,0.91468116183114,"loser","loser",22517775.2579819,20460216.964183,19494412.4615112,0.865734391527021,0.952795979418863,"loser","loser",0.32748708508618,4.17813556790351,-17.9795382215706,-6.65544011353769
"Slaskie","PL22","Poland","PL",2009,0.103615171842251,0.327622607449208,0.301360043571119,0.343825182046066,1.08714680143684,"loser","winner",26668053.2458765,22357889.6431862,19104250.4211166,0.716372141789934,0.854474672073478,"loser","loser",0.174991623840975,3.39437976292862,-14.7545286438085,-4.72035366386238
"Slaskie","PL22","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0954600071351275,1.75084693094491,0.509306977396058,"winner","loser",24810101.620488,15569175.7479578,17047272.8362345,0.687110157668883,1.09493740145304,"loser","winner",0.378788513234333,4.16868624103797,-10.2121701709132,-11.1781093145532
"Lubelskie","PL31","Poland","PL",2009,0.103615171842251,0.327622607449208,0.241835752064046,0.428452662428547,1.35473189821182,"loser","winner",26668053.2458765,22357889.6431862,18483343.5918542,0.693089346321601,0.826703409258806,"loser","loser",0.241540247515673,3.39748433801473,-17.1096598578384,-6.90246545116894
"Lubelskie","PL31","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0389265383934968,4.29362248528217,1.24897948039275,"winner","winner",24810101.620488,15569175.7479578,13043032.8655078,0.525714608711515,0.837747166366122,"loser","loser",0.831968237590963,3.9017129630094,-11.0451683243724,-8.5697843724373
"Lubelskie","PL31","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.118994145235653,0.75399132009342,1.00557241266486,"loser","winner",22517775.2579819,20460216.964183,16582669.9263617,0.736425767482673,0.810483581644846,"loser","loser",0.356136783949058,3.97652988035652,-19.8637509763572,-6.62452078525456
"Podkarpackie","PL32","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0390641963781653,4.27849222604095,1.24457821237487,"winner","winner",24810101.620488,15569175.7479578,12947701.7658876,0.521872177871108,0.831624099791278,"loser","loser",0.787548073259651,3.37273729160409,-11.6284975520498,-7.26821663240288
"Podkarpackie","PL32","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.0972437976075459,0.922635220517715,1.23048700957276,"loser","winner",22517775.2579819,20460216.964183,13098389.1885253,0.581691087972036,0.640188186247238,"loser","loser",0.538946542297257,3.39707979552715,-20.9248802011663,-6.64284802340091
"Podkarpackie","PL32","Poland","PL",2009,0.103615171842251,0.327622607449208,0.223436855919798,0.463733574372542,1.46628722508881,"loser","winner",26668053.2458765,22357889.6431862,13617072.3829472,0.51061366412461,0.609049986392483,"loser","loser",0.171945105774483,2.9535383346056,-20.6266740396701,-4.56913936037812
"Swietokrzyskie","PL33","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.120552129734597,0.744246931573448,0.992576655269724,"loser","loser",22517775.2579819,20460216.964183,13401733.0168788,0.595162393413099,0.655014218096485,"loser","loser",0.419426315570593,3.81369523063836,-20.0924286161719,-6.39925355550034
"Swietokrzyskie","PL33","Poland","PL",2009,0.103615171842251,0.327622607449208,0.273895549442101,0.378301772530823,1.19615893035335,"loser","winner",26668053.2458765,22357889.6431862,14749584.6558131,0.553080666212249,0.659703795447805,"loser","loser",0.186745837389146,3.20471239650624,-18.3592095678722,-5.52451308578338
"Swietokrzyskie","PL33","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.060186826768157,2.77695086275829,0.807792174913605,"winner","loser",24810101.620488,15569175.7479578,11389378.3541989,0.459062140430476,0.731533803624305,"loser","loser",0.724326456604357,3.67571693975579,-10.61849857476,-8.14176201490701
"Podlaskie","PL34","Poland","PL",2009,0.103615171842251,0.327622607449208,0.594407927739161,0.174316604821124,0.551174693607007,"loser","loser",26668053.2458765,22357889.6431862,50273442.2764309,1.88515606343347,2.24857726193099,"winner","winner",0.0251779791609827,3.09732656644804,-15.8743854782501,-5.31220206851939
"Podlaskie","PL34","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.110177167140009,1.51697366032408,0.441275165791978,"winner","loser",24810101.620488,15569175.7479578,14557784.4267652,0.586768432046385,0.935038865411663,"loser","loser",0.649255894820353,3.39973675143156,-10.1326004530198,-14.6347102577176
"Podlaskie","PL34","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.222907920463158,0.402500514397141,0.536801157486842,"loser","loser",22517775.2579819,20460216.964183,49917768.4423545,2.21681617613002,2.439747756817,"winner","winner",0.109468765096688,4.38239903653009,-17.6901377202618,-10.8097240081921
"Wielkopolskie","PL41","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.080983450735057,2.0638273499522,0.600350408076047,"winner","loser",24810101.620488,15569175.7479578,24275608.7345274,0.978456642615311,1.5592096285323,"loser","winner",0.663494774432471,5.03356655123202,-11.1212165384102,-12.1340204150639
"Wielkopolskie","PL41","Poland","PL",2009,0.103615171842251,0.327622607449208,0.403392485114965,0.256859449954108,0.812168346060877,"loser","loser",26668053.2458765,22357889.6431862,26524634.9659505,0.99462209413624,1.18636577017161,"loser","winner",0.203380646132921,4.26082230368353,-13.9169860755641,-5.21805895447162
"Wielkopolskie","PL41","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.128255522700663,0.69954533543961,0.932959666749612,"loser","loser",22517775.2579819,20460216.964183,26324832.0912261,1.16906895950543,1.2866350409338,"winner","winner",0.385961335681768,5.1445848161729,-22.2319156263056,-5.12062005452649
"Zachodniopomorskie","PL42","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.122029115710611,0.735238898742725,0.980562950250105,"loser","loser",22517775.2579819,20460216.964183,15352307.4619909,0.681786157207023,0.750349201519521,"loser","loser",0.520144585533742,3.89873938618014,-22.4215545713784,-5.55573206698307
"Zachodniopomorskie","PL42","Poland","PL",2009,0.103615171842251,0.327622607449208,0.18950235093765,0.546775126163697,1.72885774676749,"loser","winner",26668053.2458765,22357889.6431862,18511713.0403676,0.694153145326792,0.827972287894764,"loser","loser",0.446494308822179,3.44645433682347,-13.4406650474204,-6.9871871303923
"Zachodniopomorskie","PL42","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0728549738461563,2.29408991173957,0.667331894166385,"winner","loser",24810101.620488,15569175.7479578,13788020.3227506,0.555742194597241,0.885597320369331,"loser","loser",0.737750403316611,4.13495707356562,-11.082652376469,-10.2140828266126
"Lubuskie","PL43","Poland","PL",2009,0.103615171842251,0.327622607449208,0.255004598814485,0.40632667929895,1.28477136872168,"loser","winner",26668053.2458765,22357889.6431862,17515300.5749841,0.656789620655655,0.78340580683213,"loser","loser",0.280867465391822,3.46404354200311,-14.025437879018,-5.96842888417574
"Lubuskie","PL43","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.083697162253212,1.99691191458649,0.580885258082118,"winner","loser",24810101.620488,15569175.7479578,15641231.3147802,0.630438018918221,1.00462809129969,"loser","winner",0.779517656349631,4.49097086217481,-11.4414844581309,-14.2337317375384
"Lubuskie","PL43","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.212872479623063,0.42147558391995,0.562107558146959,"loser","loser",22517775.2579819,20460216.964183,16217951.5932396,0.720228859531352,0.792657850189479,"loser","loser",0.361859632621496,4.1842531852303,-22.9378847797698,-5.2850315482347
"Dolnoslaskie","PL51","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.076983598375973,2.17105804413374,0.631542935402354,"winner","loser",24810101.620488,15569175.7479578,15881254.7217115,0.640112441482178,1.02004466895395,"loser","winner",0.710792214843396,4.00989835792787,-10.053576003066,-19.5971853578901
"Dolnoslaskie","PL51","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.0978366375237013,0.917044523610933,1.22303088849124,"loser","winner",22517775.2579819,20460216.964183,16433856.4053121,0.729817054173093,0.803210270647702,"loser","loser",0.414703499817976,3.73129981520787,-20.1255688057406,-6.06009629039941
"Dolnoslaskie","PL51","Poland","PL",2009,0.103615171842251,0.327622607449208,0.12890941622566,0.803782802498067,2.54149477238881,"loser","winner",26668053.2458765,22357889.6431862,17602758.7579955,0.660069131994749,0.787317543780795,"loser","loser",0.465567426088242,3.24119401862729,-12.2792147569886,-5.47250456212161
"Opolskie","PL52","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0741338572778853,2.25451455863171,0.655819749321221,"winner","loser",24810101.620488,15569175.7479578,19748124.6671759,0.795971131809794,1.26841169930054,"loser","winner",0.642162382039454,4.41609300781641,-10.7990386201613,-13.9769984001204
"Opolskie","PL52","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.0972554185256547,0.922524976086048,1.23033998034818,"loser","winner",22517775.2579819,20460216.964183,20878282.2789129,0.927191165189027,1.02043308316142,"loser","winner",0.515967650724208,4.07392794929495,-18.8670251417126,-8.32695437898831
"Opolskie","PL52","Poland","PL",2009,0.103615171842251,0.327622607449208,0.177785823571842,0.58280896508253,1.84279376649409,"loser","winner",26668053.2458765,22357889.6431862,21552797.0007404,0.808187864409373,0.963990669276284,"loser","loser",0.338216864678158,3.53615510076278,-13.5481789466568,-4.23620998579965
"Kujawsko-Pomorskie","PL61","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.134692992079637,0.666111512294351,0.888370121341287,"loser","loser",22517775.2579819,20460216.964183,23076835.3290507,1.02482750025985,1.12788810448337,"winner","winner",0.447001681709404,4.73556791143669,-21.2524263724609,-4.63992918670289
"Kujawsko-Pomorskie","PL61","Poland","PL",2009,0.103615171842251,0.327622607449208,0.294064014956677,0.352355836049902,1.1141200241637,"loser","winner",26668053.2458765,22357889.6431862,23515956.7659723,0.881802527884496,1.05179679930744,"loser","winner",0.406934445351788,4.06055288507102,-15.3258451967629,-4.3075378158201
"Kujawsko-Pomorskie","PL61","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0679370287380242,2.4601585265823,0.715639888869415,"winner","loser",24810101.620488,15569175.7479578,16517188.4910484,0.665744491647249,1.0608903617274,"loser","winner",0.771621405529983,4.42372402095144,-11.0193228513446,-10.0873267528079
"Warminsko-Mazurskie","PL62","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.114247518186361,0.785317301188686,1.04735080128763,"loser","winner",22517775.2579819,20460216.964183,19764999.2036379,0.877750975715584,0.966020997638385,"loser","loser",0.484947205641597,3.89151575174941,-18.0686556391873,-7.87620160563436
"Warminsko-Mazurskie","PL62","Poland","PL",2009,0.103615171842251,0.327622607449208,0.278500833067233,0.372046182774745,1.17637927269724,"loser","winner",26668053.2458765,22357889.6431862,21466565.0387135,0.804954333966344,0.960133777440647,"loser","loser",0.319136304250554,3.26674755146536,-18.89363525914,-5.99848490077821
"Warminsko-Mazurskie","PL62","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0303281198921218,5.51092059498002,1.60308149232908,"winner","winner",24810101.620488,15569175.7479578,12807894.8972424,0.516237099434762,0.822644377877386,"loser","loser",0.927168020762142,3.91128576666215,-11.6124266080623,-10.270230656189
"Pomorskie","PL63","Poland","PL",1993,0.167135860520517,0.0486184476961979,0.0500385491344547,3.34014201873479,0.971619851837812,"winner","loser",24810101.620488,15569175.7479578,14571641.9426557,0.587326975340663,0.935928926395932,"loser","loser",0.80394397167786,4.17881411621544,-10.7946351306154,-9.54161007181811
"Pomorskie","PL63","Poland","PL",2001,0.0897205526496181,0.119657229717608,0.0774181838885539,1.15890799994448,1.54559592730642,"winner","winner",22517775.2579819,20460216.964183,18205818.2727524,0.808508747608135,0.889815504137758,"loser","loser",0.608491432174473,4.200649295765,-19.3767896318804,-5.33822753813932
"Pomorskie","PL63","Poland","PL",2009,0.103615171842251,0.327622607449208,0.218153733527351,0.474964008943994,1.50179693077832,"loser","winner",26668053.2458765,22357889.6431862,19947885.0873034,0.748006796873626,0.892207869600193,"loser","loser",0.315316073613031,3.57393899112558,-14.8996880007335,-5.78795996276879
"Norte","PT11","Portugal","PT",1985,0.106376938382237,0.834020481489119,0.11120444179814,0.95658893351881,7.49988460895337,"loser","winner",27804748.4265777,6776342.74491775,7179077.40235603,0.258196092703855,1.05943245089548,"loser","winner",0.00860038031942201,1.08037037525166,-27.1101180823901,-5.6048031611892
"Norte","PT11","Portugal","PT",1993,0.167135860520517,2.64059722977478,0.471131775041118,0.354753954996838,5.60479545143038,"loser","winner",24810101.620488,6007380.50839064,6156224.15138371,0.248133774119649,1.02477679627338,"loser","winner",0.515614571745472,2.0516416824896,-20.5924179168636,-5.54354204865342
"Norte","PT11","Portugal","PT",2001,0.0897205526496181,0.283066235323197,0.232114863095896,0.386535146663792,1.21950930478007,"loser","winner",22517775.2579819,9471800.46947652,7522111.79052371,0.334052174530756,0.794158598965866,"loser","loser",0.679223998727522,4.48437576366376,-36.5878902243627,-3.5702762686015
"Norte","PT11","Portugal","PT",2009,0.103615171842251,0.11717905197552,0.100910819475652,1.02679942924506,1.16121395688193,"winner","winner",26668053.2458765,13017600.7694256,8171848.62522059,0.306428390174455,0.627753821150651,"loser","loser",0.284156977540024,4.2764648605836,-51.9908417422649,-4.569126790675
"Algarve","PT15","Portugal","PT",1985,0.106376938382237,0.834020481489119,0.125030483884627,0.850808019589826,6.67053710084589,"loser","winner",27804748.4265777,6776342.74491775,3561285.81990454,0.128081929218263,0.525546884796449,"loser","loser",0.645988135274028,2.10246427938422,-54.0722611406944,-3.47698390548379
"Algarve","PT15","Portugal","PT",2009,0.103615171842251,0.11717905197552,0.31681251669391,0.327055171063077,0.369868757706731,"loser","loser",26668053.2458765,13017600.7694256,8100833.80317251,0.303765472810621,0.622298528481447,"loser","loser",0.566155816042197,6.76241236487665,-50.8882144542202,-4.89484019360191
"Algarve","PT15","Portugal","PT",1993,0.167135860520517,2.64059722977478,0.254630160443846,0.656386738433432,10.370323865688,"loser","winner",24810101.620488,6007380.50839064,3821403.41880342,0.154026109092908,0.636118090649657,"loser","loser",0.731881403183578,3.23851688981122,-31.3623462075098,-3.98519546926685
"Algarve","PT15","Portugal","PT",2001,0.0897205526496181,0.283066235323197,0.248326711892302,0.361300449580831,1.13989442845747,"loser","winner",22517775.2579819,9471800.46947652,6671365.52112035,0.2962710767244,0.704339744341031,"loser","loser",0.437982323730764,6.17009891518681,-89.897716319914,-5.58824636308856
"Centro (PT)","PT16","Portugal","PT",2009,0.103615171842251,0.11717905197552,0.0431729954170712,2.39999960255896,2.71417470211449,"winner","winner",26668053.2458765,13017600.7694256,16341898.7091293,0.612789338556466,1.25536948002826,"loser","winner",0.564231033508424,5.41320070930155,-53.8324481903732,-4.71073431124533
"Centro (PT)","PT16","Portugal","PT",2001,0.0897205526496181,0.283066235323197,0.0541277723102103,1.65756965085175,5.2295932982596,"winner","winner",22517775.2579819,9471800.46947652,11255725.8162017,0.499859585915882,1.18834068057853,"loser","winner",0.539083892160316,5.46454695061828,-51.0829674251032,-3.9649441574673
"Área Metropolitana de Lisboa","PT17","Portugal","PT",2001,0.0897205526496181,0.283066235323197,0.180311959239685,0.497585146475807,1.56986944469348,"loser","winner",22517775.2579819,9471800.46947652,21453119.5548189,0.952719321026812,2.26494631342297,"loser","winner",0.404801607244602,5.21891881595324,-53.3556071915489,-3.70108855012265
"Área Metropolitana de Lisboa","PT17","Portugal","PT",2009,0.103615171842251,0.11717905197552,0.183123487870067,0.565821310239402,0.639890891869985,"loser","loser",26668053.2458765,13017600.7694256,22083028.3685322,0.828070506869364,1.69639772794373,"loser","winner",0.465814642983687,4.49037098264833,-61.0347753357678,-4.01819335067922
"Alentejo","PT18","Portugal","PT",2009,0.103615171842251,0.11717905197552,0.0924837700576524,1.1203605970827,1.2670228722561,"winner","winner",26668053.2458765,13017600.7694256,13009718.2356509,0.487839067805316,0.999394471076945,"loser","loser",0.538712694352311,7.37343811506131,-56.1865966284076,-4.87065162920099
"Alentejo","PT18","Portugal","PT",2001,0.0897205526496181,0.283066235323197,0.222918534949829,0.402481348936782,1.26981919824166,"loser","winner",22517775.2579819,9471800.46947652,8987665.31966005,0.399136469597465,0.948886681959082,"loser","loser",0.594969937879597,6.09001352913827,-54.4192688457891,-4.37810694910763
"Nord-Vest","RO11","Romania","RO",1993,0.167135860520517,0.368283765444162,0.459460646208993,0.363765345083533,0.801556713252526,"loser","loser",24810101.620488,8596215.04888504,9047474.4829414,0.364668981261651,1.05249513087913,"loser","winner",0.674339766256452,3.97483137346017,-10.7171138342552,-9.45776218052294
"Nord-Vest","RO11","Romania","RO",2001,0.0897205526496181,0.263747946065052,0.158245275400109,0.566971446210751,1.66670344753225,"loser","winner",22517775.2579819,9408191.80501764,11420117.8989979,0.50716013319077,1.21384832874126,"loser","winner",0.38051263561878,4.38678713194927,-16.3721986067805,-5.47458576482883
"Nord-Vest","RO11","Romania","RO",2009,0.103615171842251,0.154984506774063,0.162973184116521,0.635780496061052,0.950981645319358,"loser","loser",26668053.2458765,11109432.7332841,11946868.2774613,0.447984266692154,1.07538058551525,"loser","winner",0.349228352033668,3.65719260871193,-20.7956855843198,-4.15698127970707
"Centru","RO12","Romania","RO",1993,0.167135860520517,0.368283765444162,0.287163642438929,0.582023055220377,1.28248744275656,"loser","winner",24810101.620488,8596215.04888504,13033197.2621211,0.525318173278192,1.51615532975894,"loser","winner",0.717680514411851,3.81341037735548,-10.1412552564929,-6.3403870376498
"Centru","RO12","Romania","RO",2001,0.0897205526496181,0.263747946065052,0.152894817523542,0.586812255005329,1.72502868532114,"loser","winner",22517775.2579819,9408191.80501764,12373021.589852,0.549477976758213,1.31513279557642,"loser","winner",0.313995483371107,4.70482001632064,-15.181966987898,-5.33931634854743
"Centru","RO12","Romania","RO",2009,0.103615171842251,0.154984506774063,0.153379731742082,0.6755467014148,1.01046275810861,"loser","winner",26668053.2458765,11109432.7332841,12910368.9534096,0.484113663430075,1.16210874698668,"loser","winner",0.16766131454517,3.65540565830855,-21.9510483904008,-3.74317499812905
"Nord-Est","RO21","Romania","RO",2001,0.0897205526496181,0.263747946065052,0.211708085809334,0.423793698321098,1.24580950725985,"loser","winner",22517775.2579819,9408191.80501764,9374555.02979912,0.416317994224412,0.996424735388517,"loser","loser",0.373377325992687,4.10967105348646,-16.5251490317557,-6.59717722250543
"Nord-Est","RO21","Romania","RO",2009,0.103615171842251,0.154984506774063,0.185744672860278,0.557836573435365,0.834395433190413,"loser","loser",26668053.2458765,11109432.7332841,10955443.2661438,0.410807761824076,0.986138854175796,"loser","loser",0.133980089843002,3.85590645404563,-27.5008103390303,-4.00607657951898
